BFR_ID BTO_ID CI RL_PU XL_PU B_MVAR L1_MVA L2_MVA L3_MVA BFR_LB BTO_LB LEN_KM ARE OWN ZE_R ZE_X ZE_C BR_NAME BUS_CTR1 CTR1 BUS_CTR2 CTR2 BFR_SH1 GSHT_F1 BSHT_F1 BTO_SH1 GSHT_T1 BSHT_T1 BFR_SH2 GSHT_F2 BSHT_F2 BTO_SH2 GSHT_T2 BSHT_T2 BFR_SH3 GSHT_F3 BSHT_F3 BTO_SH3 GSHT_T3 BSHT_T3
3503.0 4120.0 1.0 0.001024 0.00709 0.413 359.0 454.0 359.0 1.0 1.0 0.0 254.0 0.0 0.003072 0.02127 0.0 FCC----RJ138-Z.OEST-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3504.0 7774.0 1.0 0.000911 0.001893 0.046 153.0 194.0 153.0 1.0 1.0 0.0 254.0 0.0 0.002733 0.005679 0.0 ASCENT-RJ138-EQUIN3-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3505.0 251.0 1.0 0.007478 0.042765 1.216 194.0 247.0 194.0 1.0 1.0 0.0 255.0 0.0 0.02243 0.1283 0.0 CFABRI-RJ138-N.PECA-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3507.0 1398.0 1.0 0.052675 0.1324 3.0 92.0 122.0 122.0 1.0 1.0 0.0 258.0 0.0 0.158 0.3972 0.0 SEC-LG-RJ138-PCARRO-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3507.0 1398.0 2.0 0.052876 0.1324 2.996 245.0 268.0 180.0 1.0 1.0 0.0 258.0 0.0 0.1586 0.3972 0.0 SEC-LG-RJ138-PCARRO-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3507.0 1745.0 1.0 0.000897 0.00225 0.051 245.0 268.0 122.0 1.0 1.0 0.0 258.0 0.0 0.002691 0.00675 0.0 SEC-LG-RJ138-RLEAOE-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3507.0 1745.0 2.0 0.000897 0.00225 0.051 245.0 268.0 122.0 1.0 1.0 0.0 258.0 0.0 0.002691 0.00675 0.0 SEC-LG-RJ138-RLEAOE-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3507.0 1745.0 3.0 0.000924 0.00232 0.052 245.0 268.0 122.0 1.0 1.0 0.0 258.0 0.0 0.002772 0.00696 0.0 SEC-LG-RJ138-RLEAOE-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3507.0 1745.0 4.0 0.000924 0.00232 0.052 245.0 268.0 180.0 1.0 1.0 0.0 258.0 0.0 0.002772 0.00696 0.0 SEC-LG-RJ138-RLEAOE-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3507.0 7486.0 1.0 0.047766 0.1111 2.861 92.0 122.0 122.0 1.0 1.0 0.0 258.0 0.0 0.1433 0.3333 0.0 SEC-LG-RJ138-SJARD-TA 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3507.0 7488.0 1.0 0.035887 0.08345 2.15 92.0 122.0 122.0 1.0 1.0 0.0 258.0 0.0 0.1077 0.2504 0.0 SEC-LG-RJ138-CEDAE-TA 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3508.0 3594.0 1.0 0.08746 0.2117 0.316 61.0 73.0 61.0 1.0 1.0 0.0 258.0 0.0 0.2624 0.6351 0.0 ENTARA-RJ069-SPALDE-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3508.0 3595.0 1.0 0.03436 0.07508 0.103 61.0 73.0 61.0 1.0 1.0 0.0 258.0 0.0 0.1031 0.2252 0.0 ENTARA-RJ069-IGUABA-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3508.0 7471.0 1.0 0.07595 0.1931 0.308 61.0 73.0 61.0 1.0 1.0 0.0 258.0 0.0 0.2278 0.5793 0.0 ENTARA-RJ069-BACAXA-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3508.0 7487.0 1.0 0.02453 0.04054 0.063 43.0 52.0 43.0 1.0 1.0 0.0 258.0 0.0 0.07359 0.1216 0.0 ENTARA-RJ069-ARARUA-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3511.0 7482.0 1.0 0.0194 0.05313 0.075 57.0 69.0 57.0 1.0 1.0 0.0 258.0 0.0 0.0582 0.1594 0.0 PCARRO-RJ069-C.FRIO-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3511.0 7482.0 2.0 0.0194 0.05313 0.075 57.0 69.0 57.0 1.0 1.0 0.0 258.0 0.0 0.0582 0.1594 0.0 PCARRO-RJ069-C.FRIO-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3511.0 7483.0 1.0 0.08982 0.1576 0.215 43.0 52.0 43.0 1.0 1.0 0.0 258.0 0.0 0.2695 0.4728 0.0 PCARRO-RJ069-ARRA.C-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3511.0 7485.0 1.0 0.1268 0.1918 0.26 42.0 50.0 42.0 1.0 1.0 0.0 258.0 0.0 0.3804 0.5754 0.0 PCARRO-RJ069-BUZIOS-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3511.0 7485.0 2.0 0.1268 0.1918 0.26 42.0 50.0 42.0 1.0 1.0 0.0 258.0 0.0 0.3804 0.5754 0.0 PCARRO-RJ069-BUZIOS-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3512.0 174.0 1.0 0.0102 0.043 1.17 124.0 157.0 124.0 1.0 1.0 0.0 258.0 0.0 0.0306 0.129 0.0 C.ABRE-RJ138-R.LEAO-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3515.0 3700.0 1.0 0.0072 0.021 0.563 103.0 120.0 105.0 1.0 1.0 0.0 517.0 0.0 0.0216 0.063 0.0 UTEVDV-GO138-RBOIS--G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3518.0 218.0 1.0 0.00183 0.0199 33.514 853.0 956.0 853.0 1.0 1.0 0.0 512.0 0.0 0.00549 0.0597 0.0 PIRINE-GO345-BANDEI-G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3519.0 285.0 1.0 0.001847 0.013745 0.414 239.0 301.0 239.0 1.0 1.0 0.0 256.0 0.0 0.005541 0.04124 0.0 NIGUA2-RJ138-C.SOAR-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3519.0 1629.0 1.0 0.003105 0.022919 0.704 239.0 301.0 239.0 1.0 1.0 0.0 256.0 0.0 0.009315 0.06876 0.0 NIGUA2-RJ138-NIGUAC-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3519.0 1671.0 2.0 0.002707 0.019958 0.611 239.0 301.0 239.0 1.0 1.0 0.0 256.0 0.0 0.008121 0.05987 0.0 NIGUA2-RJ138-BERN.M-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3519.0 3975.0 3.0 0.00666 0.02708 0.726 153.0 194.0 153.0 1.0 1.0 0.0 256.0 0.0 0.01998 0.08124 0.0 NIGUA2-RJ138-ELETRO-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3520.0 292.0 1.0 0.001835 0.010078 0.296 194.0 247.0 194.0 1.0 1.0 0.0 254.0 0.0 0.005505 0.03023 0.0 TRSALI-RJ138-PMETR2-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3520.0 3504.0 1.0 0.002074 0.004308 0.104 153.0 194.0 153.0 1.0 1.0 0.0 254.0 0.0 0.006222 0.01292 0.0 TRSALI-RJ138-ASCENT-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3536.0 4620.0 1.0 0.06534 0.1289 3.179 60.0 74.0 60.0 1.0 1.0 0.0 477.0 0.0 0.196 0.3867 0.0 SOZINH-MT138-SGABRI-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3536.0 4770.0 1.0 0.08333 0.03546 0.005 60.0 60.0 60.0 1.0 1.0 0.0 477.0 0.0 0.25 0.1064 0.0 SOZINH-MT138-AQUAR-PC 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3539.0 3537.0 1.0 0.03135 0.03846 0.06 17.0 17.0 17.0 1.0 1.0 0.0 477.0 0.0 0.09405 0.1154 0.0 SM-06--MT034-SM-01--M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3545.0 3546.0 1.0 0.03219 0.07857 3.3 98.0 98.0 98.0 1.0 1.0 0.0 477.0 0.0 0.09657 0.2357 0.0 CJULIO-MT138-JUI117-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3545.0 7707.0 1.0 0.06127 0.14953 3.819 98.0 98.0 98.0 1.0 1.0 0.0 477.0 0.0 0.1838 0.4486 0.0 CJULIO-MT138-COMODO-M 0.0 0.0 7707.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3550.0 3548.0 1.0 0.00935 0.02281 0.583 98.0 122.0 122.0 1.0 1.0 0.0 473.0 0.0 0.02805 0.06843 0.0 DISTSI-MT138-INPASA-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3550.0 4943.0 1.0 0.01 0.02544 0.649 80.0 100.0 80.0 1.0 1.0 0.0 473.0 0.0 0.03 0.07632 0.0 DISTSI-MT138-SIN-CT-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3577.0 2986.0 1.0 0.00014 0.00087 0.023 103.0 120.0 120.0 1.0 1.0 0.0 515.0 0.0 0.00042 0.00261 0.0 CEBRAS-GO138-AMBEV--G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3583.0 583.0 1.0 0.0 0.0001 0.0 9999.0 9999.0 9999.0 1.0 1.0 0.0 212.0 0.0 0.0 0.0003 0.0 EMB-EN-SP138-EMBUG--S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3586.0 3597.0 1.0 0.06317 0.1538 0.268 61.0 73.0 61.0 1.0 1.0 0.0 258.0 0.0 0.1895 0.4614 0.0 VVERD1-RJ069-TAMOI1-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3589.0 3590.0 1.0 0.001699 0.004356 0.109 122.0 122.0 122.0 1.0 1.0 0.0 259.0 0.0 0.005097 0.01307 0.0 LLX-A-TAP138-ACU----R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3589.0 8718.0 1.0 0.003 0.00768 0.193 122.0 122.0 122.0 1.0 1.0 0.0 259.0 0.0 0.009 0.02304 0.0 LLX-A-TAP138-LLX_AN-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3592.0 13584.0 1.0 0.03571 0.07083 0.117 52.0 52.0 52.0 1.0 1.0 0.0 255.0 0.0 0.1071 0.2125 0.0 RSAUD3-RJ069-SOL-1Y-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3592.0 23584.0 1.0 0.03571 0.07083 0.117 52.0 52.0 52.0 1.0 1.0 0.0 255.0 0.0 0.1071 0.2125 0.0 RSAUD3-RJ069-SOL-2Y-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3596.0 7400.0 1.0 0.13541 0.12389 0.179 27.0 27.0 27.0 1.0 1.0 0.0 259.0 0.0 0.4062 0.3717 0.0 GOITAC-RJ069-SBRAGA-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3597.0 3511.0 1.0 0.1059 0.25798 0.449 61.0 73.0 61.0 1.0 1.0 0.0 258.0 0.0 0.3177 0.7739 0.0 TAMOI1-RJ069-PCARRO-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3598.0 3586.0 1.0 0.02799 0.06815 0.119 54.0 54.0 54.0 1.0 1.0 0.0 258.0 0.0 0.08397 0.2044 0.0 RLEAOE-RJ069-VVERD1-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3598.0 3599.0 1.0 0.1129 0.25738 0.444 53.0 53.0 53.0 1.0 1.0 0.0 258.0 0.0 0.3387 0.7721 0.0 RLEAOE-RJ069-MACAE--R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3598.0 3599.0 2.0 0.1129 0.25738 0.444 53.0 53.0 53.0 1.0 1.0 0.0 258.0 0.0 0.3387 0.7721 0.0 RLEAOE-RJ069-MACAE--R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3598.0 13586.0 1.0 0.02799 0.06815 0.119 54.0 54.0 54.0 1.0 1.0 0.0 258.0 0.0 0.08397 0.2044 0.0 RLEAOE-RJ069-VIV-2Y-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3599.0 7498.0 1.0 0.04279 0.10508 0.18 61.0 73.0 61.0 1.0 1.0 0.0 258.0 0.0 0.1284 0.3152 0.0 MACAE--RJ069-NSAJUD-R 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3635.0 3706.0 1.0 0.05857 0.1703 4.563 103.0 120.0 103.0 1.0 1.0 0.0 517.0 0.0 0.1757 0.5109 0.0 CROWN--GO138-ACREUN-G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3648.0 2513.0 1.0 0.0048 0.0167 0.44 160.0 176.0 160.0 1.0 1.0 0.0 564.0 0.0 0.0144 0.0501 0.0 SE-GD--DF138-SE-BN--D 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3676.0 187.0 1.0 0.0348 0.0924 2.16 101.0 144.0 101.0 1.0 1.0 0.0 208.0 0.0 0.1044 0.2772 0.0 FRAN-5-SP138-M.MORA-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3676.0 187.0 2.0 0.0348 0.0924 2.16 101.0 144.0 101.0 1.0 1.0 0.0 208.0 0.0 0.1044 0.2772 0.0 FRAN-5-SP138-M.MORA-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3676.0 187.0 3.0 0.0247 0.0867 2.31 179.0 210.0 179.0 1.0 1.0 0.0 208.0 0.0 0.0741 0.2601 0.0 FRAN-5-SP138-M.MORA-M 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3676.0 13676.0 1.0 0.0 0.0001 0.0 249.0 293.0 249.0 1.0 1.0 0.0 208.0 0.0 0.0 0.0001 0.0 FRAN-5-SP138-FRA5B1-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3680.0 2529.0 1.0 0.0219 0.0456 0.121 63.0 70.0 70.0 1.0 1.0 0.0 564.0 0.0 0.0657 0.1368 0.0 SE-RJ--DF069-SE-VA--D 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3680.0 2530.0 1.0 0.0009 0.0018 0.005 63.0 70.0 70.0 1.0 1.0 0.0 564.0 0.0 0.0027 0.0054 0.0 SE-RJ--DF069-E-PD---D 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3681.0 2323.0 1.0 0.067 0.093 0.1 38.0 54.0 38.0 1.0 1.0 0.0 209.0 0.0 0.201 0.279 0.0 JACI---SP069-MIRASS-S 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3696.0 2518.0 1.0 0.0063 0.0316 1.038 186.0 205.0 186.0 1.0 1.0 0.0 564.0 0.0 0.0189 0.0948 0.0 SE--IT-DF138-SE-ST--D 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3696.0 2565.0 1.0 0.0038 0.0189 0.62 186.0 205.0 205.0 1.0 1.0 0.0 564.0 0.0 0.0114 0.0567 0.0 SE--IT-DF138-SE-RJ--D 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3698.0 796.0 1.0 0.03828 0.11129 2.982 103.0 120.0 103.0 1.0 1.0 0.0 564.0 0.0 0.1148 0.3339 0.0 B.LEST-DF138-ITIQUI-G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3698.0 2525.0 1.0 0.0102 0.0507 1.668 160.0 176.0 160.0 1.0 1.0 0.0 564.0 0.0 0.0306 0.1521 0.0 B.LEST-DF138-SE-MG--D 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3698.0 2560.0 1.0 0.0085 0.0411 13.026 160.0 176.0 176.0 1.0 1.0 0.0 564.0 0.0 0.0255 0.1233 0.0 B.LEST-DF138-SE-06B-D 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3698.0 3696.0 1.0 0.0063 0.0316 1.038 186.0 205.0 186.0 1.0 1.0 0.0 564.0 0.0 0.0189 0.0948 0.0 B.LEST-DF138-SE--IT-D 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3702.0 3759.0 1.0 0.08336 0.24238 6.495 103.0 120.0 103.0 1.0 1.0 0.0 517.0 0.0 0.2501 0.7271 0.0 C.ALTA-GO138-QUEIX-PC 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3703.0 3704.0 1.0 0.0089 0.0258 0.69 103.0 120.0 103.0 1.0 1.0 0.0 517.0 0.0 0.0267 0.0774 0.0 PERTAP-GO138-PERDIG-G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3703.0 3705.0 1.0 0.0097 0.0282 0.76 103.0 120.0 103.0 1.0 1.0 0.0 517.0 0.0 0.0291 0.0846 0.0 PERTAP-GO138-GESSYL-G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3710.0 770.0 1.0 0.00541 0.03506 0.779 155.0 180.0 155.0 1.0 1.0 0.0 515.0 0.0 0.01623 0.1052 0.0 INDEPE-GO138-REAL---G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3712.0 775.0 1.0 0.03521 0.10236 2.743 103.0 120.0 103.0 1.0 1.0 0.0 515.0 0.0 0.1056 0.3071 0.0 SGENOV-GO138-DAIA---G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3714.0 2990.0 1.0 0.0138 0.0591 11.66 219.0 311.0 219.0 1.0 1.0 0.0 513.0 0.0 0.0414 0.1773 0.0 CARAJA-GO230-PALMEI-G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3715.0 786.0 1.0 0.00302 0.01958 0.436 155.0 180.0 155.0 1.0 1.0 0.0 515.0 0.0 0.00906 0.05874 0.0 CARAJA-GO138-GOIA---G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3715.0 3710.0 1.0 0.00432 0.02799 0.622 155.0 180.0 155.0 1.0 1.0 0.0 515.0 0.0 0.01296 0.08397 0.0 CARAJA-GO138-INDEPE-G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3721.0 777.0 1.0 0.0059 0.01716 0.46 103.0 120.0 103.0 1.0 1.0 0.0 515.0 0.0 0.0177 0.05148 0.0 SANTAN-GO138-ANAPOL-G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3724.0 775.0 1.0 0.0044 0.0236 0.7 156.0 180.0 156.0 1.0 1.0 0.0 515.0 0.0 0.0132 0.0708 0.0 PIRINE-GO138-DAIA---G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3724.0 776.0 1.0 0.01045 0.04179 1.026 103.0 120.0 103.0 1.0 1.0 0.0 515.0 0.0 0.03135 0.1254 0.0 PIRINE-GO138-JUNDIA-G 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
